entry,at,order
"-- ending hand #46 --",2020-08-19T02:56:10.138Z,159780577014088
"""Katelyn @ n8SGnipovE"" collected 64 from pot",2020-08-19T02:56:10.138Z,159780577014085
"Uncalled bet of 48 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T02:56:10.138Z,159780577014077
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:56:09.132Z,159780576913347
"""Katelyn @ n8SGnipovE"" bets 48",2020-08-19T02:56:01.816Z,159780576181745
"flop:  [8♣, 5♦, J♥]",2020-08-19T02:55:54.172Z,159780575417448
"""Katelyn @ n8SGnipovE"" calls 24",2020-08-19T02:55:53.261Z,159780575326274
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:55:52.032Z,159780575203376
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:55:39.158Z,159780573915939
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:55:36.826Z,159780573682954
"""DDD @ -3THqVx4eY"" raises to 24",2020-08-19T02:55:35.901Z,159780573590221
"""Katelyn @ n8SGnipovE"" calls 12",2020-08-19T02:55:33.617Z,159780573361824
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:55:31.304Z,159780573130936
"""Henny @ 4GTmzMPiEd"" posts a big blind of 12",2020-08-19T02:55:29.492Z,159780572949395
"""Aiden @ 9E_m9T7j79"" posts a small blind of 4",2020-08-19T02:55:29.492Z,159780572949394
"Your hand is 5♣, K♠",2020-08-19T02:55:29.492Z,159780572949392
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (70) | #6 ""Uncle Tai @ o1TuvDhUXn"" (244) | #7 ""Katelyn @ n8SGnipovE"" (852) | #8 ""DDD @ -3THqVx4eY"" (429) | #9 ""Khinito @ AftJNm6axT"" (186) | #10 ""Aiden @ 9E_m9T7j79"" (1219)",2020-08-19T02:55:29.492Z,159780572949379
"-- starting hand #46  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-19T02:55:29.492Z,159780572949374
"The player ""SeñorMula @ JRNOhdXQZ-"" quits the game with a stack of 0.",2020-08-19T02:55:29.492Z,159780572949369
"""Henny @ 4GTmzMPiEd"" shows a J♦, K♥.",2020-08-19T02:55:24.394Z,159780572439601
"""SeñorMula @ JRNOhdXQZ-"" shows a Q♥, Q♦.",2020-08-19T02:55:24.379Z,159780572438058
"-- ending hand #45 --",2020-08-19T02:55:20.957Z,159780572096076
"""Aiden @ 9E_m9T7j79"" collected 382 from pot with Two Pair, A's & 9's (hand: A♣, 9♣)",2020-08-19T02:55:20.957Z,159780572096070
"""Henny @ 4GTmzMPiEd"" checks",2020-08-19T02:55:20.051Z,159780572005331
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T02:55:18.889Z,159780571889418
"river: 9♥, A♥, 8♥, 7♦ [6♦]",2020-08-19T02:55:15.192Z,159780571520129
"""Henny @ 4GTmzMPiEd"" checks",2020-08-19T02:55:14.281Z,159780571428319
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T02:55:12.748Z,159780571274908
"turn: 9♥, A♥, 8♥ [7♦]",2020-08-19T02:55:02.445Z,159780570245392
"""Henny @ 4GTmzMPiEd"" calls 90",2020-08-19T02:55:01.531Z,159780570153330
"""Aiden @ 9E_m9T7j79"" calls 90",2020-08-19T02:54:59.437Z,159780569943875
"""SeñorMula @ JRNOhdXQZ-"" raises to 90 and go all in",2020-08-19T02:54:50.908Z,159780569090977
"""Henny @ 4GTmzMPiEd"" calls 56",2020-08-19T02:54:45.137Z,159780568513996
"""Aiden @ 9E_m9T7j79"" bets 56",2020-08-19T02:54:39.489Z,159780567949052
"flop:  [9♥, A♥, 8♥]",2020-08-19T02:54:31.603Z,159780567160523
"""Henny @ 4GTmzMPiEd"" calls 36",2020-08-19T02:54:30.693Z,159780567069477
"""Aiden @ 9E_m9T7j79"" calls 36",2020-08-19T02:54:29.480Z,159780566948154
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:54:26.755Z,159780566675646
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:54:25.732Z,159780566573335
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:54:24.671Z,159780566467215
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:54:23.160Z,159780566316140
"""SeñorMula @ JRNOhdXQZ-"" raises to 36",2020-08-19T02:54:21.801Z,159780566180216
"""Henny @ 4GTmzMPiEd"" calls 12",2020-08-19T02:54:18.123Z,159780565812482
"""Aiden @ 9E_m9T7j79"" posts a big blind of 12",2020-08-19T02:54:15.167Z,159780565517017
"""Khinito @ AftJNm6axT"" posts a small blind of 4",2020-08-19T02:54:15.167Z,159780565517016
"Your hand is A♣, 9♣",2020-08-19T02:54:15.167Z,159780565517014
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (196) | #2 ""SeñorMula @ JRNOhdXQZ-"" (126) | #6 ""Uncle Tai @ o1TuvDhUXn"" (244) | #7 ""Katelyn @ n8SGnipovE"" (852) | #8 ""DDD @ -3THqVx4eY"" (429) | #9 ""Khinito @ AftJNm6axT"" (190) | #10 ""Aiden @ 9E_m9T7j79"" (963)",2020-08-19T02:54:15.167Z,159780565516994
"-- starting hand #45  (Texas Hold'em) (dealer: ""DDD @ -3THqVx4eY"") --",2020-08-19T02:54:15.167Z,159780565516988
"""Katelyn @ n8SGnipovE"" shows a 10♣, 3♠.",2020-08-19T02:54:10.723Z,159780565075588
"""Henny @ 4GTmzMPiEd"" shows a 4♠, J♣.",2020-08-19T02:54:09.702Z,159780564970384
"""Khinito @ AftJNm6axT"" shows a 10♦, A♥.",2020-08-19T02:54:09.012Z,159780564901472
"Undealt cards: A♠, Q♣, J♠ [J♦, K♠]",2020-08-19T02:54:07.433Z,159780564743501
"-- ending hand #44 --",2020-08-19T02:54:05.620Z,159780564562160
"""Khinito @ AftJNm6axT"" collected 40 from pot",2020-08-19T02:54:05.620Z,159780564562158
"Uncalled bet of 32 returned to ""Khinito @ AftJNm6axT""",2020-08-19T02:54:05.620Z,159780564562153
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:54:04.596Z,159780564459779
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:54:03.521Z,159780564352280
"""Khinito @ AftJNm6axT"" bets 32",2020-08-19T02:54:02.186Z,159780564218923
"flop:  [A♠, Q♣, J♠]",2020-08-19T02:53:55.374Z,159780563537768
"""Khinito @ AftJNm6axT"" checks",2020-08-19T02:53:54.466Z,159780563446830
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:53:52.666Z,159780563266854
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:53:51.606Z,159780563160698
"""Uncle Tai @ o1TuvDhUXn"" calls 12",2020-08-19T02:53:50.359Z,159780563038113
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:53:48.660Z,159780562866148
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:53:47.626Z,159780562762746
"""Aiden @ 9E_m9T7j79"" calls 12",2020-08-19T02:53:45.244Z,159780562524656
"""Khinito @ AftJNm6axT"" posts a big blind of 12",2020-08-19T02:53:41.884Z,159780562188833
"""DDD @ -3THqVx4eY"" posts a small blind of 4",2020-08-19T02:53:41.884Z,159780562188832
"Your hand is 3♣, 3♦",2020-08-19T02:53:41.884Z,159780562188830
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (196) | #2 ""SeñorMula @ JRNOhdXQZ-"" (126) | #6 ""Uncle Tai @ o1TuvDhUXn"" (256) | #7 ""Katelyn @ n8SGnipovE"" (852) | #8 ""DDD @ -3THqVx4eY"" (433) | #9 ""Khinito @ AftJNm6axT"" (162) | #10 ""Aiden @ 9E_m9T7j79"" (975)",2020-08-19T02:53:41.884Z,159780562188712
"-- starting hand #44  (Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-08-19T02:53:41.884Z,159780562188707
"""Khinito @ AftJNm6axT"" shows a K♠, A♦.",2020-08-19T02:53:37.277Z,159780561727848
"Undealt cards:  [3♣, Q♦, J♣, 4♦, 10♦]",2020-08-19T02:53:36.486Z,159780561648741
"-- ending hand #43 --",2020-08-19T02:53:34.364Z,159780561436584
"""Khinito @ AftJNm6axT"" collected 28 from pot",2020-08-19T02:53:34.364Z,159780561436583
"Uncalled bet of 12 returned to ""Khinito @ AftJNm6axT""",2020-08-19T02:53:34.364Z,159780561436577
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:53:33.337Z,159780561333938
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:53:32.249Z,159780561225117
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:53:24.862Z,159780560486444
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:53:23.758Z,159780560375960
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:53:22.724Z,159780560272622
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:53:21.689Z,159780560169163
"""Khinito @ AftJNm6axT"" raises to 24",2020-08-19T02:53:13.770Z,159780559377130
"""DDD @ -3THqVx4eY"" posts a big blind of 12",2020-08-19T02:53:04.978Z,159780558497969
"""Katelyn @ n8SGnipovE"" posts a small blind of 4",2020-08-19T02:53:04.978Z,159780558497968
"Your hand is 7♠, A♥",2020-08-19T02:53:04.978Z,159780558497966
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (196) | #2 ""SeñorMula @ JRNOhdXQZ-"" (126) | #6 ""Uncle Tai @ o1TuvDhUXn"" (256) | #7 ""Katelyn @ n8SGnipovE"" (856) | #8 ""DDD @ -3THqVx4eY"" (445) | #9 ""Khinito @ AftJNm6axT"" (146) | #10 ""Aiden @ 9E_m9T7j79"" (975)",2020-08-19T02:53:04.978Z,159780558497953
"-- starting hand #43  (Texas Hold'em) (dealer: ""Uncle Tai @ o1TuvDhUXn"") --",2020-08-19T02:53:04.978Z,159780558497947
"""Katelyn @ n8SGnipovE"" shows a Q♦, 10♥.",2020-08-19T02:53:03.306Z,159780558330917
"""Khinito @ AftJNm6axT"" shows a 4♥, A♦.",2020-08-19T02:53:00.663Z,159780558068712
"Undealt cards: A♥, 6♠, 4♣, 9♥ [K♥]",2020-08-19T02:53:00.004Z,159780558000968
"""DDD @ -3THqVx4eY"" shows a K♣, K♠.",2020-08-19T02:52:56.544Z,159780557654558
"-- ending hand #42 --",2020-08-19T02:52:55.430Z,159780557543298
"""Katelyn @ n8SGnipovE"" collected 186 from pot",2020-08-19T02:52:55.430Z,159780557543296
"Uncalled bet of 20 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T02:52:55.430Z,159780557543291
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:52:54.417Z,159780557442892
"""Katelyn @ n8SGnipovE"" bets 20",2020-08-19T02:52:52.809Z,159780557281172
"turn: A♥, 6♠, 4♣ [9♥]",2020-08-19T02:52:45.778Z,159780556578222
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:52:44.769Z,159780556477022
"""DDD @ -3THqVx4eY"" calls 19",2020-08-19T02:52:43.835Z,159780556384062
"""Katelyn @ n8SGnipovE"" bets 19",2020-08-19T02:52:37.572Z,159780555757457
"flop:  [A♥, 6♠, 4♣]",2020-08-19T02:52:25.273Z,159780554527592
"""Katelyn @ n8SGnipovE"" calls 48",2020-08-19T02:52:24.354Z,159780554435549
"""Henny @ 4GTmzMPiEd"" calls 48",2020-08-19T02:52:22.455Z,159780554245731
"""DDD @ -3THqVx4eY"" raises to 48",2020-08-19T02:52:21.519Z,159780554152034
"""Katelyn @ n8SGnipovE"" raises to 36",2020-08-19T02:52:18.960Z,159780553896237
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:52:14.950Z,159780553495259
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:52:13.425Z,159780553342586
"""Henny @ 4GTmzMPiEd"" raises to 24",2020-08-19T02:52:08.926Z,159780552892822
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:52:05.493Z,159780552549438
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:52:03.358Z,159780552336190
"""DDD @ -3THqVx4eY"" calls 12",2020-08-19T02:52:02.437Z,159780552243925
"""Katelyn @ n8SGnipovE"" posts a big blind of 12",2020-08-19T02:51:58.885Z,159780551888679
"""Uncle Tai @ o1TuvDhUXn"" posts a small blind of 4",2020-08-19T02:51:58.885Z,159780551888678
"Your hand is 6♣, 5♥",2020-08-19T02:51:58.885Z,159780551888676
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (244) | #2 ""SeñorMula @ JRNOhdXQZ-"" (126) | #6 ""Uncle Tai @ o1TuvDhUXn"" (260) | #7 ""Katelyn @ n8SGnipovE"" (737) | #8 ""DDD @ -3THqVx4eY"" (512) | #9 ""Khinito @ AftJNm6axT"" (146) | #10 ""Aiden @ 9E_m9T7j79"" (975)",2020-08-19T02:51:58.885Z,159780551888662
"-- starting hand #42  (Texas Hold'em) (dealer: ""SeñorMula @ JRNOhdXQZ-"") --",2020-08-19T02:51:58.885Z,159780551888656
"""Khinito @ AftJNm6axT"" shows a 5♦, 2♥.",2020-08-19T02:51:57.023Z,159780551702540
"Undealt cards: 10♦, K♦, 3♦ [8♠, 8♦]",2020-08-19T02:51:53.053Z,159780551305415
"""SeñorMula @ JRNOhdXQZ-"" shows a Q♦, 6♠.",2020-08-19T02:51:52.662Z,159780551266577
"""Henny @ 4GTmzMPiEd"" shows a 8♣, 3♠.",2020-08-19T02:51:51.864Z,159780551186631
"-- ending hand #41 --",2020-08-19T02:51:49.380Z,159780550938235
"""Katelyn @ n8SGnipovE"" collected 100 from pot",2020-08-19T02:51:49.380Z,159780550938233
"Uncalled bet of 80 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T02:51:49.380Z,159780550938226
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:51:48.368Z,159780550837009
"""Katelyn @ n8SGnipovE"" bets 80",2020-08-19T02:51:46.383Z,159780550638453
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-08-19T02:51:40.125Z,159780550012735
"flop:  [10♦, K♦, 3♦]",2020-08-19T02:51:37.723Z,159780549772636
"""Katelyn @ n8SGnipovE"" calls 48",2020-08-19T02:51:36.819Z,159780549682988
"""Uncle Tai @ o1TuvDhUXn"" raises to 48",2020-08-19T02:51:29.000Z,159780548900266
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:51:23.139Z,159780548314099
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:51:20.685Z,159780548068611
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:51:19.650Z,159780547965130
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:51:17.434Z,159780547743639
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:51:16.412Z,159780547641365
"""Katelyn @ n8SGnipovE"" calls 12",2020-08-19T02:51:13.320Z,159780547332134
"""Uncle Tai @ o1TuvDhUXn"" posts a big blind of 12",2020-08-19T02:51:09.825Z,159780546982778
"""SeñorMula @ JRNOhdXQZ-"" posts a small blind of 4",2020-08-19T02:51:09.825Z,159780546982777
"Your hand is 9♥, 3♥",2020-08-19T02:51:09.825Z,159780546982775
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (244) | #2 ""SeñorMula @ JRNOhdXQZ-"" (130) | #6 ""Uncle Tai @ o1TuvDhUXn"" (308) | #7 ""Katelyn @ n8SGnipovE"" (685) | #8 ""DDD @ -3THqVx4eY"" (512) | #9 ""Khinito @ AftJNm6axT"" (146) | #10 ""Aiden @ 9E_m9T7j79"" (975)",2020-08-19T02:51:09.825Z,159780546982760
"-- starting hand #41  (Texas Hold'em) (dealer: ""Henny @ 4GTmzMPiEd"") --",2020-08-19T02:51:09.825Z,159780546982754
"""SeñorMula @ JRNOhdXQZ-"" shows a 10♠, 6♠.",2020-08-19T02:51:06.800Z,159780546680113
"""Khinito @ AftJNm6axT"" shows a J♥, 7♣.",2020-08-19T02:51:06.281Z,159780546628196
"""Henny @ 4GTmzMPiEd"" shows a 4♣, 5♠.",2020-08-19T02:51:04.010Z,159780546401263
"""Uncle Tai @ o1TuvDhUXn"" shows a K♦, 6♣.",2020-08-19T02:51:02.963Z,159780546296551
"-- ending hand #40 --",2020-08-19T02:51:02.276Z,159780546227861
"""Uncle Tai @ o1TuvDhUXn"" collected 164 from pot",2020-08-19T02:51:02.276Z,159780546227859
"Uncalled bet of 144 returned to ""Uncle Tai @ o1TuvDhUXn""",2020-08-19T02:51:02.276Z,159780546227855
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:51:01.264Z,159780546126740
"""Uncle Tai @ o1TuvDhUXn"" bets 144 and go all in",2020-08-19T02:50:59.172Z,159780545917423
"""SeñorMula @ JRNOhdXQZ-"" checks",2020-08-19T02:50:51.155Z,159780545116138
"river: 8♦, J♠, J♦, 2♠ [9♦]",2020-08-19T02:50:41.113Z,159780544112348
"""SeñorMula @ JRNOhdXQZ-"" calls 44",2020-08-19T02:50:40.208Z,159780544020906
"""Uncle Tai @ o1TuvDhUXn"" bets 44",2020-08-19T02:50:31.014Z,159780543101784
"""SeñorMula @ JRNOhdXQZ-"" checks",2020-08-19T02:50:25.970Z,159780542597272
"turn: 8♦, J♠, J♦ [2♠]",2020-08-19T02:50:23.008Z,159780542301499
"""SeñorMula @ JRNOhdXQZ-"" calls 24",2020-08-19T02:50:22.092Z,159780542209436
"""Uncle Tai @ o1TuvDhUXn"" raises to 24",2020-08-19T02:50:15.488Z,159780541548929
"""SeñorMula @ JRNOhdXQZ-"" bets 12",2020-08-19T02:50:09.860Z,159780540986126
"flop:  [8♦, J♠, J♦]",2020-08-19T02:50:05.086Z,159780540509328
"""SeñorMula @ JRNOhdXQZ-"" checks",2020-08-19T02:50:04.142Z,159780540414348
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:50:03.093Z,159780540316816
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:49:50.444Z,159780539044531
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:49:46.777Z,159780538677870
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:49:42.973Z,159780538297446
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:49:41.920Z,159780538192131
"""Uncle Tai @ o1TuvDhUXn"" calls 12",2020-08-19T02:49:40.694Z,159780538069637
"""SeñorMula @ JRNOhdXQZ-"" posts a big blind of 12",2020-08-19T02:49:39.107Z,159780537910895
"""Henny @ 4GTmzMPiEd"" posts a small blind of 4",2020-08-19T02:49:39.107Z,159780537910894
"Your hand is 7♥, 8♠",2020-08-19T02:49:39.107Z,159780537910892
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (248) | #2 ""SeñorMula @ JRNOhdXQZ-"" (210) | #6 ""Uncle Tai @ o1TuvDhUXn"" (224) | #7 ""Katelyn @ n8SGnipovE"" (685) | #8 ""DDD @ -3THqVx4eY"" (512) | #9 ""Khinito @ AftJNm6axT"" (146) | #10 ""Aiden @ 9E_m9T7j79"" (975)",2020-08-19T02:49:39.107Z,159780537910879
"-- starting hand #40  (Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-08-19T02:49:39.107Z,159780537910873
"""DDD @ -3THqVx4eY"" shows a 8♠, 8♦.",2020-08-19T02:49:34.429Z,159780537443134
"""Henny @ 4GTmzMPiEd"" shows a 10♣, K♦.",2020-08-19T02:49:33.544Z,159780537354526
"-- ending hand #39 --",2020-08-19T02:49:30.575Z,159780537057637
"""Henny @ 4GTmzMPiEd"" collected 112 from pot",2020-08-19T02:49:30.575Z,159780537057636
"Uncalled bet of 136 returned to ""Henny @ 4GTmzMPiEd""",2020-08-19T02:49:30.575Z,159780537057628
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:49:29.569Z,159780536957129
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:49:20.468Z,159780536047027
"""Henny @ 4GTmzMPiEd"" bets 136 and go all in",2020-08-19T02:49:19.395Z,159780535939624
"flop:  [K♥, J♦, 7♣]",2020-08-19T02:49:14.662Z,159780535467973
"""Henny @ 4GTmzMPiEd"" calls 36",2020-08-19T02:49:13.753Z,159780535375438
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:49:12.528Z,159780535252934
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:49:11.486Z,159780535148746
"""DDD @ -3THqVx4eY"" calls 36",2020-08-19T02:49:10.546Z,159780535054872
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:49:03.578Z,159780534358012
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:49:01.817Z,159780534181835
"""SeñorMula @ JRNOhdXQZ-"" raises to 36",2020-08-19T02:49:00.754Z,159780534075552
"""Henny @ 4GTmzMPiEd"" posts a big blind of 12",2020-08-19T02:48:57.277Z,159780533727920
"""Aiden @ 9E_m9T7j79"" posts a small blind of 4",2020-08-19T02:48:57.277Z,159780533727918
"Your hand is 6♥, 7♦",2020-08-19T02:48:57.277Z,159780533727916
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (172) | #2 ""SeñorMula @ JRNOhdXQZ-"" (246) | #6 ""Uncle Tai @ o1TuvDhUXn"" (224) | #7 ""Katelyn @ n8SGnipovE"" (685) | #8 ""DDD @ -3THqVx4eY"" (548) | #9 ""Khinito @ AftJNm6axT"" (146) | #10 ""Aiden @ 9E_m9T7j79"" (979)",2020-08-19T02:48:57.277Z,159780533727903
"-- starting hand #39  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-19T02:48:57.277Z,159780533727897
"""SeñorMula @ JRNOhdXQZ-"" shows a 8♦, 6♥.",2020-08-19T02:48:53.404Z,159780533340544
"-- ending hand #38 --",2020-08-19T02:48:49.722Z,159780532972541
"""Khinito @ AftJNm6axT"" shows a 7♣, K♦.",2020-08-19T02:48:49.722Z,159780532972539
"""Aiden @ 9E_m9T7j79"" collected 732 from pot with Two Pair, A's & 7's (hand: 7♠, A♥)",2020-08-19T02:48:49.722Z,159780532972510
"""Aiden @ 9E_m9T7j79"" calls 156",2020-08-19T02:48:48.807Z,159780532881113
"""Khinito @ AftJNm6axT"" bets 156",2020-08-19T02:48:44.386Z,159780532438696
"river: 5♠, 4♦, 7♦, A♣ [8♥]",2020-08-19T02:48:34.072Z,159780531408065
"""Khinito @ AftJNm6axT"" calls 150",2020-08-19T02:48:33.160Z,159780531316110
"""Aiden @ 9E_m9T7j79"" raises to 150",2020-08-19T02:48:29.547Z,159780530956420
"""Khinito @ AftJNm6axT"" bets 60",2020-08-19T02:48:24.511Z,159780530451325
"turn: 5♠, 4♦, 7♦ [A♣]",2020-08-19T02:48:16.216Z,159780529621780
"""Khinito @ AftJNm6axT"" calls 48",2020-08-19T02:48:15.310Z,159780529531108
"""Aiden @ 9E_m9T7j79"" raises to 48",2020-08-19T02:48:13.474Z,159780529347491
"""Khinito @ AftJNm6axT"" bets 24",2020-08-19T02:48:03.559Z,159780528355995
"flop:  [5♠, 4♦, 7♦]",2020-08-19T02:47:58.970Z,159780527897092
"""Aiden @ 9E_m9T7j79"" checks",2020-08-19T02:47:58.047Z,159780527804821
"""Khinito @ AftJNm6axT"" calls 12",2020-08-19T02:47:55.386Z,159780527538704
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:47:46.549Z,159780526655004
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:47:43.578Z,159780526358057
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:47:42.213Z,159780526221479
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:47:40.341Z,159780526034330
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:47:39.306Z,159780525930799
"""Aiden @ 9E_m9T7j79"" posts a big blind of 12",2020-08-19T02:47:36.872Z,159780525687482
"""Khinito @ AftJNm6axT"" posts a small blind of 4",2020-08-19T02:47:36.872Z,159780525687481
"Your hand is 7♠, A♥",2020-08-19T02:47:36.872Z,159780525687479
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (172) | #2 ""SeñorMula @ JRNOhdXQZ-"" (246) | #6 ""Uncle Tai @ o1TuvDhUXn"" (224) | #7 ""Katelyn @ n8SGnipovE"" (685) | #8 ""DDD @ -3THqVx4eY"" (548) | #9 ""Khinito @ AftJNm6axT"" (512) | #10 ""Aiden @ 9E_m9T7j79"" (613)",2020-08-19T02:47:36.872Z,159780525687464
"-- starting hand #38  (Texas Hold'em) (dealer: ""DDD @ -3THqVx4eY"") --",2020-08-19T02:47:36.872Z,159780525687459
"-- ending hand #37 --",2020-08-19T02:47:30.307Z,159780525031261
"""SeñorMula @ JRNOhdXQZ-"" collected 246 from pot with Two Pair, Q's & 9's (hand: 9♠, Q♦)",2020-08-19T02:47:30.307Z,159780525031260
"""Henny @ 4GTmzMPiEd"" collected 172 from pot with Straight, A High (hand: K♥, J♥)",2020-08-19T02:47:30.307Z,159780525031255
"river: Q♣, 9♥, A♦, 4♦ [10♦]",2020-08-19T02:47:27.289Z,159780524729616
"""Uncle Tai @ o1TuvDhUXn"" shows a A♠, 3♥.",2020-08-19T02:47:24.259Z,159780524426226
"""SeñorMula @ JRNOhdXQZ-"" shows a 9♠, Q♦.",2020-08-19T02:47:24.259Z,159780524426225
"""Henny @ 4GTmzMPiEd"" shows a K♥, J♥.",2020-08-19T02:47:24.259Z,159780524426222
"turn: Q♣, 9♥, A♦ [4♦]",2020-08-19T02:47:24.259Z,159780524426215
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:47:23.243Z,159780524324419
"""Uncle Tai @ o1TuvDhUXn"" calls 163",2020-08-19T02:47:22.320Z,159780524232126
"""SeñorMula @ JRNOhdXQZ-"" raises to 163 and go all in",2020-08-19T02:47:19.085Z,159780523908602
"""Henny @ 4GTmzMPiEd"" bets 40 and go all in",2020-08-19T02:47:13.206Z,159780523320988
"""Khinito @ AftJNm6axT"" checks",2020-08-19T02:47:10.645Z,159780523064610
"flop:  [Q♣, 9♥, A♦]",2020-08-19T02:47:07.616Z,159780522761840
"""Khinito @ AftJNm6axT"" checks",2020-08-19T02:47:06.705Z,159780522670634
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:47:05.685Z,159780522568602
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:47:03.962Z,159780522396312
"""Uncle Tai @ o1TuvDhUXn"" calls 12",2020-08-19T02:47:02.681Z,159780522268221
"""SeñorMula @ JRNOhdXQZ-"" calls 12",2020-08-19T02:47:00.952Z,159780522095403
"""Henny @ 4GTmzMPiEd"" calls 12",2020-08-19T02:47:00.022Z,159780522002409
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:46:55.067Z,159780521506826
"""Khinito @ AftJNm6axT"" posts a big blind of 12",2020-08-19T02:46:51.369Z,159780521137182
"""DDD @ -3THqVx4eY"" posts a small blind of 4",2020-08-19T02:46:51.369Z,159780521137181
"Your hand is 3♣, 7♥",2020-08-19T02:46:51.369Z,159780521137179
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (52) | #2 ""SeñorMula @ JRNOhdXQZ-"" (175) | #6 ""Uncle Tai @ o1TuvDhUXn"" (399) | #7 ""Katelyn @ n8SGnipovE"" (685) | #8 ""DDD @ -3THqVx4eY"" (552) | #9 ""Khinito @ AftJNm6axT"" (524) | #10 ""Aiden @ 9E_m9T7j79"" (613)",2020-08-19T02:46:51.369Z,159780521137167
"-- starting hand #37  (Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-08-19T02:46:51.369Z,159780521137166
