entry,at,order
"""Speedy @ R33UQXMTfx"" shows a J♠, J♣.",2020-08-12T02:55:21.533Z,159720092153845
"flop:  [5♠, 2♠, J♦]",2020-08-12T02:55:21.533Z,159720092153839
"""Khinito @ AftJNm6axT"" folds",2020-08-12T02:55:20.109Z,159720092011497
"""Aiden @ 9E_m9T7j79"" calls 48",2020-08-12T02:55:17.635Z,159720091764177
"""Bob @ JBUISqLxPm"" folds",2020-08-12T02:55:09.291Z,159720090929684
"""ManOfMula @ JRNOhdXQZ-"" folds",2020-08-12T02:55:07.831Z,159720090783572
"""Speedy @ R33UQXMTfx"" raises to 48 and go all in",2020-08-12T02:55:04.461Z,159720090446511
"""Benny @ c_G9E_AE5d"" folds",2020-08-12T02:55:00.879Z,159720090088503
"""Khinito @ AftJNm6axT"" calls 12",2020-08-12T02:54:59.928Z,159720089993218
"""Tristan @ VinKgUeotm"" folds",2020-08-12T02:54:58.167Z,159720089817200
"""Henny @ 4GTmzMPiEd"" folds",2020-08-12T02:54:56.720Z,159720089672536
"""Aiden @ 9E_m9T7j79"" calls 12",2020-08-12T02:54:51.571Z,159720089157655
"""Bob @ JBUISqLxPm"" posts a big blind of 12",2020-08-12T02:54:47.093Z,159720088709951
"""ManOfMula @ JRNOhdXQZ-"" posts a small blind of 4",2020-08-12T02:54:47.093Z,159720088709950
"Your hand is 8♥, A♣",2020-08-12T02:54:47.093Z,159720088709948
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (58) | #2 ""Tristan @ VinKgUeotm"" (182) | #3 ""Khinito @ AftJNm6axT"" (699) | #4 ""Benny @ c_G9E_AE5d"" (286) | #7 ""Speedy @ R33UQXMTfx"" (48) | #8 ""ManOfMula @ JRNOhdXQZ-"" (193) | #9 ""Bob @ JBUISqLxPm"" (384) | #10 ""Aiden @ 9E_m9T7j79"" (550)",2020-08-12T02:54:47.093Z,159720088709919
"-- starting hand #46  (Texas Hold'em) (dealer: ""Speedy @ R33UQXMTfx"") --",2020-08-12T02:54:47.093Z,159720088709911
"""Henny @ 4GTmzMPiEd"" shows a K♣, 6♦.",2020-08-12T02:54:44.628Z,159720088463198
"""Khinito @ AftJNm6axT"" shows a 4♦, 2♥.",2020-08-12T02:54:43.184Z,159720088318865
"Undealt cards: 4♥, 7♦, 8♣ [8♥, 5♥]",2020-08-12T02:54:41.063Z,159720088106805
"-- ending hand #45 --",2020-08-12T02:54:38.550Z,159720087855442
"""Aiden @ 9E_m9T7j79"" collected 416 from pot",2020-08-12T02:54:38.550Z,159720087855441
"Uncalled bet of 98 returned to ""Aiden @ 9E_m9T7j79""",2020-08-12T02:54:38.550Z,159720087855437
"""ManOfMula @ JRNOhdXQZ-"" folds",2020-08-12T02:54:37.136Z,159720087714096
"""Tristan @ VinKgUeotm"" folds",2020-08-12T02:54:35.675Z,159720087568434
"""Aiden @ 9E_m9T7j79"" raises to 196",2020-08-12T02:54:20.766Z,159720086077067
"""ManOfMula @ JRNOhdXQZ-"" bets 98",2020-08-12T02:54:14.147Z,159720085415171
"flop:  [4♥, 7♦, 8♣]",2020-08-12T02:54:08.579Z,159720084858478
"""Tristan @ VinKgUeotm"" calls 72",2020-08-12T02:54:07.661Z,159720084766619
"""Aiden @ 9E_m9T7j79"" calls 72",2020-08-12T02:54:06.715Z,159720084672028
"""ManOfMula @ JRNOhdXQZ-"" raises to 72",2020-08-12T02:54:02.133Z,159720084213797
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T02:53:57.894Z,159720083789810
"""Benny @ c_G9E_AE5d"" folds",2020-08-12T02:53:51.428Z,159720083143311
"""Khinito @ AftJNm6axT"" folds",2020-08-12T02:53:49.964Z,159720082996971
"""Tristan @ VinKgUeotm"" calls 36",2020-08-12T02:53:49.022Z,159720082902659
"""Henny @ 4GTmzMPiEd"" folds",2020-08-12T02:53:44.881Z,159720082488903
"""Aiden @ 9E_m9T7j79"" raises to 36",2020-08-12T02:53:43.928Z,159720082393282
"""Bob @ JBUISqLxPm"" folds",2020-08-12T02:53:28.584Z,159720080858961
"""ManOfMula @ JRNOhdXQZ-"" posts a big blind of 12",2020-08-12T02:53:25.911Z,159720080591653
"""Speedy @ R33UQXMTfx"" posts a small blind of 4",2020-08-12T02:53:25.911Z,159720080591652
"Your hand is 9♣, 9♦",2020-08-12T02:53:25.911Z,159720080591650
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (58) | #2 ""Tristan @ VinKgUeotm"" (254) | #3 ""Khinito @ AftJNm6axT"" (699) | #4 ""Benny @ c_G9E_AE5d"" (286) | #7 ""Speedy @ R33UQXMTfx"" (52) | #8 ""ManOfMula @ JRNOhdXQZ-"" (363) | #9 ""Bob @ JBUISqLxPm"" (384) | #10 ""Aiden @ 9E_m9T7j79"" (304)",2020-08-12T02:53:25.911Z,159720080591634
"-- starting hand #45  (Texas Hold'em) (dealer: ""Benny @ c_G9E_AE5d"") --",2020-08-12T02:53:25.911Z,159720080591631
"""Speedy @ R33UQXMTfx"" shows a A♣, K♦.",2020-08-12T02:53:23.931Z,159720080393697
"-- ending hand #44 --",2020-08-12T02:53:21.388Z,159720080139346
"""Khinito @ AftJNm6axT"" collected 655 from pot",2020-08-12T02:53:21.388Z,159720080139345
"Uncalled bet of 44 returned to ""Khinito @ AftJNm6axT""",2020-08-12T02:53:21.388Z,159720080139339
"""ManOfMula @ JRNOhdXQZ-"" folds",2020-08-12T02:53:19.975Z,159720079997919
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T02:53:18.519Z,159720079852449
"""Khinito @ AftJNm6axT"" bets 44 and go all in",2020-08-12T02:53:07.240Z,159720078724582
"""ManOfMula @ JRNOhdXQZ-"" checks",2020-08-12T02:53:04.216Z,159720078422092
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T02:53:03.156Z,159720078321560
"river: J♦, A♥, 6♦, 10♠ [7♥]",2020-08-12T02:52:50.321Z,159720077033365
"""ManOfMula @ JRNOhdXQZ-"" calls 131",2020-08-12T02:52:49.401Z,159720076940529
"""Speedy @ R33UQXMTfx"" calls 131",2020-08-12T02:52:29.087Z,159720074909209
"""Khinito @ AftJNm6axT"" bets 131",2020-08-12T02:52:17.706Z,159720073771085
"""ManOfMula @ JRNOhdXQZ-"" checks",2020-08-12T02:52:11.715Z,159720073171944
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T02:52:10.767Z,159720073077138
"turn: J♦, A♥, 6♦ [10♠]",2020-08-12T02:52:06.680Z,159720072668666
"""Khinito @ AftJNm6axT"" calls 50",2020-08-12T02:52:05.754Z,159720072575898
"""ManOfMula @ JRNOhdXQZ-"" calls 50",2020-08-12T02:52:03.721Z,159720072372627
"""Speedy @ R33UQXMTfx"" bets 50",2020-08-12T02:52:02.618Z,159720072262364
"flop:  [J♦, A♥, 6♦]",2020-08-12T02:51:53.894Z,159720071389987
"""Khinito @ AftJNm6axT"" calls 36",2020-08-12T02:51:52.970Z,159720071297505
"""ManOfMula @ JRNOhdXQZ-"" calls 36",2020-08-12T02:51:50.383Z,159720071038858
"""Speedy @ R33UQXMTfx"" raises to 36",2020-08-12T02:51:38.435Z,159720069843993
"""Benny @ c_G9E_AE5d"" folds",2020-08-12T02:51:30.709Z,159720069071548
"""Khinito @ AftJNm6axT"" calls 12",2020-08-12T02:51:29.758Z,159720068976307
"""Tristan @ VinKgUeotm"" folds",2020-08-12T02:51:27.156Z,159720068716410
"""Henny @ 4GTmzMPiEd"" folds",2020-08-12T02:51:25.706Z,159720068571074
"""Aiden @ 9E_m9T7j79"" folds",2020-08-12T02:51:24.231Z,159720068425572
"""Bob @ JBUISqLxPm"" folds",2020-08-12T02:51:19.011Z,159720067901672
"""ManOfMula @ JRNOhdXQZ-"" calls 12",2020-08-12T02:51:16.820Z,159720067682490
"""Speedy @ R33UQXMTfx"" posts a big blind of 12",2020-08-12T02:51:15.448Z,159720067545517
"""Benny @ c_G9E_AE5d"" posts a small blind of 4",2020-08-12T02:51:15.448Z,159720067545516
"Your hand is 3♠, 7♠",2020-08-12T02:51:15.448Z,159720067545514
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (58) | #2 ""Tristan @ VinKgUeotm"" (254) | #3 ""Khinito @ AftJNm6axT"" (261) | #4 ""Benny @ c_G9E_AE5d"" (290) | #7 ""Speedy @ R33UQXMTfx"" (269) | #8 ""ManOfMula @ JRNOhdXQZ-"" (580) | #9 ""Bob @ JBUISqLxPm"" (384) | #10 ""Aiden @ 9E_m9T7j79"" (304)",2020-08-12T02:51:15.448Z,159720067545494
"-- starting hand #44  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-12T02:51:15.448Z,159720067545475
"""Tristan @ VinKgUeotm"" shows a K♣, Q♣.",2020-08-12T02:51:10.574Z,159720067058299
"""Khinito @ AftJNm6axT"" shows a 8♠, 9♣.",2020-08-12T02:51:09.413Z,159720066941785
"""Speedy @ R33UQXMTfx"" shows a 8♣, 7♣.",2020-08-12T02:51:09.118Z,159720066912286
"-- ending hand #43 --",2020-08-12T02:51:05.885Z,159720066589468
"""ManOfMula @ JRNOhdXQZ-"" collected 172 from pot with Two Pair, 9's & 5's (hand: 8♥, A♣)",2020-08-12T02:51:05.885Z,159720066589467
"""Benny @ c_G9E_AE5d"" collected 172 from pot with Two Pair, 9's & 5's (hand: A♠, 10♦)",2020-08-12T02:51:05.885Z,159720066589461
"""ManOfMula @ JRNOhdXQZ-"" checks",2020-08-12T02:51:04.970Z,159720066497559
"""Benny @ c_G9E_AE5d"" checks",2020-08-12T02:51:04.027Z,159720066403226
"river: 9♥, 9♦, 5♥, 5♣ [7♦]",2020-08-12T02:51:00.888Z,159720066089816
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T02:50:59.467Z,159720065947141
"""Benny @ c_G9E_AE5d"" calls 74",2020-08-12T02:50:57.693Z,159720065769774
"""Tristan @ VinKgUeotm"" folds",2020-08-12T02:50:52.822Z,159720065282748
"""ManOfMula @ JRNOhdXQZ-"" bets 74",2020-08-12T02:50:34.510Z,159720063451410
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T02:50:29.054Z,159720062905867
"""Benny @ c_G9E_AE5d"" checks",2020-08-12T02:50:27.386Z,159720062739179
"turn: 9♥, 9♦, 5♥ [5♣]",2020-08-12T02:50:25.025Z,159720062503992
"""Tristan @ VinKgUeotm"" checks",2020-08-12T02:50:24.111Z,159720062411515
"""ManOfMula @ JRNOhdXQZ-"" checks",2020-08-12T02:50:17.934Z,159720061793930
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T02:50:13.059Z,159720061306326
"""Benny @ c_G9E_AE5d"" checks",2020-08-12T02:50:10.757Z,159720061076173
"flop:  [9♥, 9♦, 5♥]",2020-08-12T02:50:08.166Z,159720060817042
"""Speedy @ R33UQXMTfx"" calls 48",2020-08-12T02:50:07.252Z,159720060725739
"""Benny @ c_G9E_AE5d"" calls 48",2020-08-12T02:50:03.993Z,159720060399804
"""Khinito @ AftJNm6axT"" folds",2020-08-12T02:50:02.498Z,159720060250461
"""Tristan @ VinKgUeotm"" calls 48",2020-08-12T02:50:01.552Z,159720060156146
"""Henny @ 4GTmzMPiEd"" folds",2020-08-12T02:49:59.759Z,159720059976330
"""Aiden @ 9E_m9T7j79"" folds",2020-08-12T02:49:43.054Z,159720058305798
"""Bob @ JBUISqLxPm"" folds",2020-08-12T02:49:37.526Z,159720057753116
"""ManOfMula @ JRNOhdXQZ-"" raises to 48",2020-08-12T02:49:36.578Z,159720057659123
"""Speedy @ R33UQXMTfx"" calls 12",2020-08-12T02:49:32.488Z,159720057249364
"""Benny @ c_G9E_AE5d"" posts a big blind of 12",2020-08-12T02:49:27.750Z,159720056775474
"""Khinito @ AftJNm6axT"" posts a small blind of 4",2020-08-12T02:49:27.750Z,159720056775473
"Your hand is A♥, 4♦",2020-08-12T02:49:27.750Z,159720056775471
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (58) | #2 ""Tristan @ VinKgUeotm"" (302) | #3 ""Khinito @ AftJNm6axT"" (265) | #4 ""Benny @ c_G9E_AE5d"" (240) | #7 ""Speedy @ R33UQXMTfx"" (317) | #8 ""ManOfMula @ JRNOhdXQZ-"" (530) | #9 ""Bob @ JBUISqLxPm"" (384) | #10 ""Aiden @ 9E_m9T7j79"" (304)",2020-08-12T02:49:27.750Z,159720056775454
"-- starting hand #43  (Texas Hold'em) (dealer: ""Tristan @ VinKgUeotm"") --",2020-08-12T02:49:27.750Z,159720056775449
"-- ending hand #42 --",2020-08-12T02:49:24.202Z,159720056420732
"""Tristan @ VinKgUeotm"" collected 192 from pot",2020-08-12T02:49:24.202Z,159720056420730
"Uncalled bet of 110 returned to ""Tristan @ VinKgUeotm""",2020-08-12T02:49:24.202Z,159720056420725
"""Khinito @ AftJNm6axT"" folds",2020-08-12T02:49:22.788Z,159720056279271
"""Tristan @ VinKgUeotm"" bets 110 and go all in",2020-08-12T02:49:21.502Z,159720056150782
"river: 2♣, 7♦, 8♣, A♦ [9♥]",2020-08-12T02:49:18.599Z,159720055860789
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T02:49:17.182Z,159720055718771
"""Benny @ c_G9E_AE5d"" folds",2020-08-12T02:49:11.648Z,159720055165227
"""Khinito @ AftJNm6axT"" calls 48",2020-08-12T02:49:03.336Z,159720054334146
"""Tristan @ VinKgUeotm"" bets 48",2020-08-12T02:49:01.442Z,159720054144922
"turn: 2♣, 7♦, 8♣ [A♦]",2020-08-12T02:48:54.766Z,159720053477579
"""Speedy @ R33UQXMTfx"" calls 12",2020-08-12T02:48:53.852Z,159720053385681
"""Benny @ c_G9E_AE5d"" calls 12",2020-08-12T02:48:51.585Z,159720053159147
"""Khinito @ AftJNm6axT"" calls 12",2020-08-12T02:48:47.247Z,159720052725233
"""Tristan @ VinKgUeotm"" bets 12",2020-08-12T02:48:45.576Z,159720052558149
"flop:  [2♣, 7♦, 8♣]",2020-08-12T02:48:41.025Z,159720052103066
"""Khinito @ AftJNm6axT"" checks",2020-08-12T02:48:40.100Z,159720052010523
"""Tristan @ VinKgUeotm"" calls 12",2020-08-12T02:48:39.164Z,159720051916865
"""Henny @ 4GTmzMPiEd"" folds",2020-08-12T02:48:37.614Z,159720051762136
"""Aiden @ 9E_m9T7j79"" folds",2020-08-12T02:48:32.817Z,159720051282177
"""Bob @ JBUISqLxPm"" folds",2020-08-12T02:48:29.809Z,159720050981340
"""ManOfMula @ JRNOhdXQZ-"" folds",2020-08-12T02:48:28.350Z,159720050835518
"""Speedy @ R33UQXMTfx"" calls 12",2020-08-12T02:48:27.405Z,159720050741032
"""Benny @ c_G9E_AE5d"" calls 12",2020-08-12T02:48:24.327Z,159720050433202
"""Khinito @ AftJNm6axT"" posts a big blind of 12",2020-08-12T02:48:22.468Z,159720050247406
"""Tristan @ VinKgUeotm"" posts a small blind of 4",2020-08-12T02:48:22.468Z,159720050247405
"Your hand is K♣, J♠",2020-08-12T02:48:22.468Z,159720050247403
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (58) | #2 ""Tristan @ VinKgUeotm"" (182) | #3 ""Khinito @ AftJNm6axT"" (337) | #4 ""Benny @ c_G9E_AE5d"" (264) | #7 ""Speedy @ R33UQXMTfx"" (341) | #8 ""ManOfMula @ JRNOhdXQZ-"" (530) | #9 ""Bob @ JBUISqLxPm"" (384) | #10 ""Aiden @ 9E_m9T7j79"" (304)",2020-08-12T02:48:22.468Z,159720050247386
"-- starting hand #42  (Texas Hold'em) (dealer: ""Henny @ 4GTmzMPiEd"") --",2020-08-12T02:48:22.468Z,159720050247382
"-- ending hand #41 --",2020-08-12T02:48:15.894Z,159720049590026
"""Tristan @ VinKgUeotm"" collected 182 from pot with Three of a Kind, J's (hand: J♦, 6♣)",2020-08-12T02:48:15.894Z,159720049590021
"river: 8♦, J♥, J♠, K♣ [5♦]",2020-08-12T02:48:12.862Z,159720049287164
"""Speedy @ R33UQXMTfx"" shows a Q♣, A♦.",2020-08-12T02:48:09.840Z,159720048984668
"""Tristan @ VinKgUeotm"" shows a J♦, 6♣.",2020-08-12T02:48:09.840Z,159720048984666
"turn: 8♦, J♥, J♠ [K♣]",2020-08-12T02:48:09.840Z,159720048984660
"""Speedy @ R33UQXMTfx"" calls 73",2020-08-12T02:48:08.923Z,159720048892808
"""Tristan @ VinKgUeotm"" raises to 73 and go all in",2020-08-12T02:48:04.644Z,159720048464816
"""Henny @ 4GTmzMPiEd"" folds",2020-08-12T02:48:00.109Z,159720048011504
"""Speedy @ R33UQXMTfx"" bets 30",2020-08-12T02:47:57.744Z,159720047774928
"""Tristan @ VinKgUeotm"" checks",2020-08-12T02:47:53.539Z,159720047354325
"""Henny @ 4GTmzMPiEd"" checks",2020-08-12T02:47:44.345Z,159720046434998
"flop:  [8♦, J♥, J♠]",2020-08-12T02:47:42.320Z,159720046232522
"""Tristan @ VinKgUeotm"" checks",2020-08-12T02:47:41.402Z,159720046140620
"""Henny @ 4GTmzMPiEd"" calls 12",2020-08-12T02:47:38.882Z,159720045888672
"""Aiden @ 9E_m9T7j79"" folds",2020-08-12T02:47:32.062Z,159720045206725
"""Bob @ JBUISqLxPm"" folds",2020-08-12T02:47:26.557Z,159720044656175
"""ManOfMula @ JRNOhdXQZ-"" folds",2020-08-12T02:47:25.103Z,159720044510747
"""Speedy @ R33UQXMTfx"" calls 12",2020-08-12T02:47:24.154Z,159720044415888
"""Benny @ c_G9E_AE5d"" folds",2020-08-12T02:47:14.094Z,159720043409871
"""Khinito @ AftJNm6axT"" folds",2020-08-12T02:47:07.770Z,159720042777554
"""Tristan @ VinKgUeotm"" posts a big blind of 12",2020-08-12T02:47:03.779Z,159720042378370
"""Henny @ 4GTmzMPiEd"" posts a small blind of 4",2020-08-12T02:47:03.779Z,159720042378369
"Your hand is 9♣, 7♦",2020-08-12T02:47:03.779Z,159720042378367
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (70) | #2 ""Tristan @ VinKgUeotm"" (85) | #3 ""Khinito @ AftJNm6axT"" (337) | #4 ""Benny @ c_G9E_AE5d"" (264) | #7 ""Speedy @ R33UQXMTfx"" (426) | #8 ""ManOfMula @ JRNOhdXQZ-"" (530) | #9 ""Bob @ JBUISqLxPm"" (384) | #10 ""Aiden @ 9E_m9T7j79"" (304)",2020-08-12T02:47:03.779Z,159720042378351
"-- starting hand #41  (Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-08-12T02:47:03.779Z,159720042378338
"""Aiden @ 9E_m9T7j79"" shows a A♦, 3♦.",2020-08-12T02:47:01.627Z,159720042163191
"-- ending hand #40 --",2020-08-12T02:46:56.202Z,159720041620833
"""Benny @ c_G9E_AE5d"" collected 40 from pot with Three of a Kind, 10's (hand: J♥, K♣)",2020-08-12T02:46:56.202Z,159720041620831
"""Henny @ 4GTmzMPiEd"" collected 70 from pot with Full House, 10's over Q's (hand: 2♦, Q♣)",2020-08-12T02:46:56.202Z,159720041620827
"river: 10♥, 10♦, Q♥, 10♠ [3♠]",2020-08-12T02:46:53.166Z,159720041318123
"""Benny @ c_G9E_AE5d"" shows a J♥, K♣.",2020-08-12T02:46:50.110Z,159720041011709
"""Henny @ 4GTmzMPiEd"" shows a 2♦, Q♣.",2020-08-12T02:46:50.110Z,159720041011708
"turn: 10♥, 10♦, Q♥ [10♠]",2020-08-12T02:46:50.110Z,159720041011706
"Uncalled bet of 224 returned to ""Benny @ c_G9E_AE5d""",2020-08-12T02:46:50.110Z,159720041011701
"""Aiden @ 9E_m9T7j79"" folds",2020-08-12T02:46:48.689Z,159720040869434
"""ManOfMula @ JRNOhdXQZ-"" folds",2020-08-12T02:46:47.232Z,159720040723752
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T02:46:45.790Z,159720040579494
"""Benny @ c_G9E_AE5d"" bets 224 and go all in",2020-08-12T02:46:37.859Z,159720039786354
"""Aiden @ 9E_m9T7j79"" checks",2020-08-12T02:46:34.157Z,159720039416257
"flop:  [10♥, 10♦, Q♥]",2020-08-12T02:46:24.950Z,159720038495443
"""Speedy @ R33UQXMTfx"" calls 24",2020-08-12T02:46:24.032Z,159720038403893
"""Benny @ c_G9E_AE5d"" calls 24",2020-08-12T02:46:13.746Z,159720037375025
"""Henny @ 4GTmzMPiEd"" calls 14 and go all in",2020-08-12T02:46:12.787Z,159720037279181
"""Aiden @ 9E_m9T7j79"" calls 24",2020-08-12T02:46:11.845Z,159720037184992
"""Bob @ JBUISqLxPm"" folds",2020-08-12T02:46:06.193Z,159720036619871
"""ManOfMula @ JRNOhdXQZ-"" raises to 24",2020-08-12T02:46:03.739Z,159720036374421
"""Speedy @ R33UQXMTfx"" calls 12",2020-08-12T02:45:51.930Z,159720035193434
"""Benny @ c_G9E_AE5d"" calls 12",2020-08-12T02:45:48.390Z,159720034839437
"""Khinito @ AftJNm6axT"" folds",2020-08-12T02:45:46.919Z,159720034692368
"""Tristan @ VinKgUeotm"" folds",2020-08-12T02:45:45.469Z,159720034547451
"""Henny @ 4GTmzMPiEd"" posts a big blind of 12",2020-08-12T02:45:42.630Z,159720034263702
"""Aiden @ 9E_m9T7j79"" posts a small blind of 4",2020-08-12T02:45:42.630Z,159720034263701
"Your hand is A♦, 3♦",2020-08-12T02:45:42.630Z,159720034263699
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (14) | #2 ""Tristan @ VinKgUeotm"" (85) | #3 ""Khinito @ AftJNm6axT"" (337) | #4 ""Benny @ c_G9E_AE5d"" (248) | #7 ""Speedy @ R33UQXMTfx"" (450) | #8 ""ManOfMula @ JRNOhdXQZ-"" (554) | #9 ""Bob @ JBUISqLxPm"" (384) | #10 ""Aiden @ 9E_m9T7j79"" (328)",2020-08-12T02:45:42.630Z,159720034263684
"-- starting hand #40  (Texas Hold'em) (dealer: ""Bob @ JBUISqLxPm"") --",2020-08-12T02:45:42.630Z,159720034263680
"""Khinito @ AftJNm6axT"" shows a 4♥, K♦.",2020-08-12T02:45:37.902Z,159720033792173
"Undealt cards: 2♥, 5♥, K♥ [10♥, A♠]",2020-08-12T02:45:35.824Z,159720033582925
"""ManOfMula @ JRNOhdXQZ-"" shows a 3♥, 8♥.",2020-08-12T02:45:35.673Z,159720033567790
"-- ending hand #39 --",2020-08-12T02:45:34.076Z,159720033408174
"""ManOfMula @ JRNOhdXQZ-"" collected 52 from pot",2020-08-12T02:45:34.076Z,159720033408173
"Uncalled bet of 39 returned to ""ManOfMula @ JRNOhdXQZ-""",2020-08-12T02:45:34.076Z,159720033408167
"""Benny @ c_G9E_AE5d"" folds",2020-08-12T02:45:32.658Z,159720033266282
"""Khinito @ AftJNm6axT"" folds",2020-08-12T02:45:31.046Z,159720033105195
"""Aiden @ 9E_m9T7j79"" folds",2020-08-12T02:45:29.596Z,159720032960032
"""ManOfMula @ JRNOhdXQZ-"" bets 39",2020-08-12T02:45:27.932Z,159720032793708
"""Benny @ c_G9E_AE5d"" checks",2020-08-12T02:45:24.703Z,159720032470799
"""Khinito @ AftJNm6axT"" checks",2020-08-12T02:45:23.738Z,159720032374409
"""Aiden @ 9E_m9T7j79"" checks",2020-08-12T02:45:19.251Z,159720031925693
"flop:  [2♥, 5♥, K♥]",2020-08-12T02:45:16.718Z,159720031672558
"""Aiden @ 9E_m9T7j79"" checks",2020-08-12T02:45:15.794Z,159720031579912
"""Bob @ JBUISqLxPm"" folds",2020-08-12T02:45:13.287Z,159720031329503
"""ManOfMula @ JRNOhdXQZ-"" calls 12",2020-08-12T02:45:07.837Z,159720030784412
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T02:45:06.364Z,159720030637508
"""Benny @ c_G9E_AE5d"" calls 12",2020-08-12T02:44:57.553Z,159720029755786
"""Khinito @ AftJNm6axT"" calls 12",2020-08-12T02:44:56.601Z,159720029660617
"""Tristan @ VinKgUeotm"" folds",2020-08-12T02:44:52.861Z,159720029286570
"""Henny @ 4GTmzMPiEd"" folds",2020-08-12T02:44:51.397Z,159720029140221
"""Aiden @ 9E_m9T7j79"" posts a big blind of 12",2020-08-12T02:44:41.757Z,159720028176295
"""Bob @ JBUISqLxPm"" posts a small blind of 4",2020-08-12T02:44:41.757Z,159720028176294
"Your hand is 10♠, 3♣",2020-08-12T02:44:41.757Z,159720028176292
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (14) | #2 ""Tristan @ VinKgUeotm"" (85) | #3 ""Khinito @ AftJNm6axT"" (349) | #4 ""Benny @ c_G9E_AE5d"" (260) | #7 ""Speedy @ R33UQXMTfx"" (450) | #8 ""ManOfMula @ JRNOhdXQZ-"" (514) | #9 ""Bob @ JBUISqLxPm"" (388) | #10 ""Aiden @ 9E_m9T7j79"" (340)",2020-08-12T02:44:41.757Z,159720028176268
"-- starting hand #39  (Texas Hold'em) (dealer: ""ManOfMula @ JRNOhdXQZ-"") --",2020-08-12T02:44:41.757Z,159720028176267
"The game's small blind was changed from 6 to 12.",2020-08-12T02:44:41.757Z,159720028176265
"The game's big blind was changed from 2 to 4.",2020-08-12T02:44:41.757Z,159720028176255
"-- ending hand #38 --",2020-08-12T02:44:35.199Z,159720027520788
"""ManOfMula @ JRNOhdXQZ-"" shows a 6♣, 8♠.",2020-08-12T02:44:35.199Z,159720027520786
"""Bob @ JBUISqLxPm"" collected 48 from pot with Pair, A's (hand: A♥, 3♣)",2020-08-12T02:44:35.199Z,159720027520775
"""Bob @ JBUISqLxPm"" checks",2020-08-12T02:44:34.281Z,159720027428603
"""ManOfMula @ JRNOhdXQZ-"" checks",2020-08-12T02:44:31.128Z,159720027113325
"river: A♣, 10♣, 6♦, 4♦ [2♥]",2020-08-12T02:44:28.165Z,159720026817460
"""Bob @ JBUISqLxPm"" calls 12",2020-08-12T02:44:27.249Z,159720026725407
"""ManOfMula @ JRNOhdXQZ-"" bets 12",2020-08-12T02:44:24.918Z,159720026492386
"turn: A♣, 10♣, 6♦ [4♦]",2020-08-12T02:44:20.391Z,159720026039620
"""Bob @ JBUISqLxPm"" calls 6",2020-08-12T02:44:19.477Z,159720025948137
"""ManOfMula @ JRNOhdXQZ-"" bets 6",2020-08-12T02:44:12.211Z,159720025221566
"flop:  [A♣, 10♣, 6♦]",2020-08-12T02:44:07.426Z,159720024743500
"""Bob @ JBUISqLxPm"" checks",2020-08-12T02:44:06.494Z,159720024649853
"""ManOfMula @ JRNOhdXQZ-"" calls 6",2020-08-12T02:44:04.034Z,159720024404634
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T02:44:01.876Z,159720024188099
"""Benny @ c_G9E_AE5d"" folds",2020-08-12T02:43:58.049Z,159720023805485
"""Khinito @ AftJNm6axT"" folds",2020-08-12T02:43:56.595Z,159720023660050
"""Tristan @ VinKgUeotm"" folds",2020-08-12T02:43:55.158Z,159720023516237
"""Henny @ 4GTmzMPiEd"" folds",2020-08-12T02:43:53.709Z,159720023371480
"""Aiden @ 9E_m9T7j79"" folds",2020-08-12T02:43:49.464Z,159720022946837
"""Bob @ JBUISqLxPm"" posts a big blind of 6",2020-08-12T02:43:45.882Z,159720022588826
"""ManOfMula @ JRNOhdXQZ-"" posts a small blind of 2",2020-08-12T02:43:45.882Z,159720022588825
"Your hand is A♠, 2♣",2020-08-12T02:43:45.882Z,159720022588823
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (14) | #2 ""Tristan @ VinKgUeotm"" (85) | #3 ""Khinito @ AftJNm6axT"" (349) | #4 ""Benny @ c_G9E_AE5d"" (260) | #7 ""Speedy @ R33UQXMTfx"" (450) | #8 ""ManOfMula @ JRNOhdXQZ-"" (538) | #9 ""Bob @ JBUISqLxPm"" (364) | #10 ""Aiden @ 9E_m9T7j79"" (340)",2020-08-12T02:43:45.882Z,159720022588805
