entry,at,order
"""Katelyn @ n8SGnipovE"" posts a big blind of 12",2020-09-26T02:09:13.357Z,160108615335807
"""Tristan @ 5N06FS8FIV"" posts a small blind of 4",2020-09-26T02:09:13.357Z,160108615335806
"Your hand is 5♣, J♣",2020-09-26T02:09:13.357Z,160108615335804
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (201) | #5 ""Katelyn @ n8SGnipovE"" (736) | #6 ""Aiden @ 9E_m9T7j79"" (817) | #7 ""Speedy @ Wx7WWwDMS7"" (646)",2020-09-26T02:09:13.357Z,160108615335801
"-- starting hand #53  (No Limit Texas Hold'em) (dealer: ""Speedy @ Wx7WWwDMS7"") --",2020-09-26T02:09:13.357Z,160108615335800
"-- ending hand #52 --",2020-09-26T02:09:07.413Z,160108614741402
"""Katelyn @ n8SGnipovE"" collected 28 from pot",2020-09-26T02:09:07.413Z,160108614741401
"Uncalled bet of 12 returned to ""Katelyn @ n8SGnipovE""",2020-09-26T02:09:07.413Z,160108614741400
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T02:09:06.608Z,160108614660900
"""Katelyn @ n8SGnipovE"" bets 12",2020-09-26T02:08:52.822Z,160108613282300
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T02:08:50.594Z,160108613059500
"flop:  [Q♥, 4♣, Q♦]",2020-09-26T02:08:48.533Z,160108612853400
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T02:08:47.726Z,160108612772600
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T02:08:45.673Z,160108612567400
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:08:41.719Z,160108612172000
"""Katelyn @ n8SGnipovE"" calls 12",2020-09-26T02:08:39.014Z,160108611901500
"""Tristan @ 5N06FS8FIV"" posts a big blind of 12",2020-09-26T02:08:36.072Z,160108611607307
"""Speedy @ Wx7WWwDMS7"" posts a small blind of 4",2020-09-26T02:08:36.072Z,160108611607306
"Your hand is 7♠, 2♦",2020-09-26T02:08:36.072Z,160108611607304
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (213) | #5 ""Katelyn @ n8SGnipovE"" (720) | #6 ""Aiden @ 9E_m9T7j79"" (817) | #7 ""Speedy @ Wx7WWwDMS7"" (650)",2020-09-26T02:08:36.072Z,160108611607301
"-- starting hand #52  (No Limit Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-09-26T02:08:36.072Z,160108611607300
"Undealt cards: 10♦, 10♥, J♦ [8♠, K♥]",2020-09-26T02:08:31.834Z,160108611183500
"-- ending hand #51 --",2020-09-26T02:08:30.167Z,160108611016802
"""Katelyn @ n8SGnipovE"" collected 28 from pot",2020-09-26T02:08:30.167Z,160108611016801
"Uncalled bet of 92 returned to ""Katelyn @ n8SGnipovE""",2020-09-26T02:08:30.167Z,160108611016800
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T02:08:29.362Z,160108610936300
"""Katelyn @ n8SGnipovE"" bets 92",2020-09-26T02:08:28.088Z,160108610808900
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T02:08:22.635Z,160108610263500
"flop:  [10♦, 10♥, J♦]",2020-09-26T02:08:20.657Z,160108610066100
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T02:08:19.851Z,160108609985200
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:08:14.829Z,160108609483000
"""Katelyn @ n8SGnipovE"" calls 12",2020-09-26T02:07:58.399Z,160108607840000
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T02:07:57.468Z,160108607746900
"""Speedy @ Wx7WWwDMS7"" posts a big blind of 12",2020-09-26T02:07:56.002Z,160108607600407
"""Aiden @ 9E_m9T7j79"" posts a small blind of 4",2020-09-26T02:07:56.002Z,160108607600406
"Your hand is 3♦, Q♦",2020-09-26T02:07:56.002Z,160108607600404
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (213) | #5 ""Katelyn @ n8SGnipovE"" (704) | #6 ""Aiden @ 9E_m9T7j79"" (821) | #7 ""Speedy @ Wx7WWwDMS7"" (662)",2020-09-26T02:07:56.002Z,160108607600401
"-- starting hand #51  (No Limit Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-09-26T02:07:56.002Z,160108607600400
"-- ending hand #50 --",2020-09-26T02:07:50.089Z,160108607009002
"""Katelyn @ n8SGnipovE"" collected 60 from pot",2020-09-26T02:07:50.089Z,160108607009001
"Uncalled bet of 44 returned to ""Katelyn @ n8SGnipovE""",2020-09-26T02:07:50.089Z,160108607009000
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T02:07:49.278Z,160108606928100
"""Katelyn @ n8SGnipovE"" bets 44",2020-09-26T02:07:47.878Z,160108606788000
"turn: 4♠, 9♥, 7♠ [10♣]",2020-09-26T02:07:41.868Z,160108606186900
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T02:07:41.063Z,160108606106400
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:07:39.849Z,160108605985000
"""Katelyn @ n8SGnipovE"" bets 12",2020-09-26T02:07:37.796Z,160108605779700
"flop:  [4♠, 9♥, 7♠]",2020-09-26T02:07:26.393Z,160108604639500
"""Aiden @ 9E_m9T7j79"" checks",2020-09-26T02:07:25.582Z,160108604558300
"""Katelyn @ n8SGnipovE"" calls 12",2020-09-26T02:07:23.679Z,160108604368000
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T02:07:22.809Z,160108604280900
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T02:07:11.554Z,160108603155500
"""Aiden @ 9E_m9T7j79"" posts a big blind of 12",2020-09-26T02:06:55.819Z,160108601582007
"""Katelyn @ n8SGnipovE"" posts a small blind of 4",2020-09-26T02:06:55.819Z,160108601582006
"Your hand is K♦, 5♥",2020-09-26T02:06:55.819Z,160108601582004
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (237) | #5 ""Katelyn @ n8SGnipovE"" (668) | #6 ""Aiden @ 9E_m9T7j79"" (833) | #7 ""Speedy @ Wx7WWwDMS7"" (662)",2020-09-26T02:06:55.819Z,160108601582001
"-- starting hand #50  (No Limit Texas Hold'em) (dealer: ""Tristan @ 5N06FS8FIV"") --",2020-09-26T02:06:55.819Z,160108601582000
"Undealt cards: 4♠, 10♦, J♥ [10♥, 8♣]",2020-09-26T02:06:52.754Z,160108601275400
"-- ending hand #49 --",2020-09-26T02:06:49.886Z,160108600988702
"""Katelyn @ n8SGnipovE"" collected 28 from pot",2020-09-26T02:06:49.886Z,160108600988701
"Uncalled bet of 12 returned to ""Katelyn @ n8SGnipovE""",2020-09-26T02:06:49.886Z,160108600988700
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T02:06:49.072Z,160108600907300
"""Katelyn @ n8SGnipovE"" bets 12",2020-09-26T02:06:45.887Z,160108600588800
"flop:  [4♠, 10♦, J♥]",2020-09-26T02:06:39.857Z,160108599985800
"""Katelyn @ n8SGnipovE"" checks",2020-09-26T02:06:39.027Z,160108599902800
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T02:06:36.682Z,160108599668300
"""Speedy @ Wx7WWwDMS7"" calls 12",2020-09-26T02:06:35.009Z,160108599501000
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:06:33.577Z,160108599357700
"""Katelyn @ n8SGnipovE"" posts a big blind of 12",2020-09-26T02:06:26.258Z,160108598625907
"""Tristan @ 5N06FS8FIV"" posts a small blind of 4",2020-09-26T02:06:26.258Z,160108598625906
"Your hand is 9♦, 2♠",2020-09-26T02:06:26.258Z,160108598625904
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (241) | #5 ""Katelyn @ n8SGnipovE"" (652) | #6 ""Aiden @ 9E_m9T7j79"" (833) | #7 ""Speedy @ Wx7WWwDMS7"" (674)",2020-09-26T02:06:26.258Z,160108598625901
"-- starting hand #49  (No Limit Texas Hold'em) (dealer: ""Speedy @ Wx7WWwDMS7"") --",2020-09-26T02:06:26.258Z,160108598625900
"""Speedy @ Wx7WWwDMS7"" shows a 5♣, A♦.",2020-09-26T02:06:24.198Z,160108598419900
"-- ending hand #48 --",2020-09-26T02:06:19.612Z,160108597961302
"""Speedy @ Wx7WWwDMS7"" collected 24 from pot",2020-09-26T02:06:19.612Z,160108597961301
"Uncalled bet of 24 returned to ""Speedy @ Wx7WWwDMS7""",2020-09-26T02:06:19.612Z,160108597961300
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T02:06:18.795Z,160108597879600
"""Speedy @ Wx7WWwDMS7"" bets 24",2020-09-26T02:06:17.716Z,160108597771700
"flop:  [Q♣, 2♥, 7♣]",2020-09-26T02:06:13.813Z,160108597381500
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T02:06:13.009Z,160108597300900
"""Speedy @ Wx7WWwDMS7"" calls 12",2020-09-26T02:06:11.624Z,160108597162500
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:06:07.453Z,160108596745400
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T02:06:05.416Z,160108596541600
"""Tristan @ 5N06FS8FIV"" posts a big blind of 12",2020-09-26T02:06:02.186Z,160108596218707
"""Speedy @ Wx7WWwDMS7"" posts a small blind of 4",2020-09-26T02:06:02.186Z,160108596218706
"Your hand is 8♦, Q♦",2020-09-26T02:06:02.186Z,160108596218704
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (253) | #5 ""Katelyn @ n8SGnipovE"" (652) | #6 ""Aiden @ 9E_m9T7j79"" (833) | #7 ""Speedy @ Wx7WWwDMS7"" (662)",2020-09-26T02:06:02.186Z,160108596218701
"-- starting hand #48  (No Limit Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-09-26T02:06:02.186Z,160108596218700
"-- ending hand #47 --",2020-09-26T02:05:56.282Z,160108595628202
"""Katelyn @ n8SGnipovE"" collected 28 from pot",2020-09-26T02:05:56.282Z,160108595628201
"Uncalled bet of 12 returned to ""Katelyn @ n8SGnipovE""",2020-09-26T02:05:56.282Z,160108595628200
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T02:05:55.472Z,160108595547300
"""Katelyn @ n8SGnipovE"" bets 12",2020-09-26T02:05:49.717Z,160108594972100
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T02:05:46.888Z,160108594688900
"turn: 10♣, 2♥, 6♥ [6♦]",2020-09-26T02:05:45.013Z,160108594501700
"""Katelyn @ n8SGnipovE"" checks",2020-09-26T02:05:44.206Z,160108594420600
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T02:05:36.777Z,160108593677800
"flop:  [10♣, 2♥, 6♥]",2020-09-26T02:05:34.894Z,160108593489500
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T02:05:34.088Z,160108593408900
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:05:31.311Z,160108593131200
"""Katelyn @ n8SGnipovE"" calls 12",2020-09-26T02:05:30.472Z,160108593047300
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T02:05:24.596Z,160108592459700
"""Speedy @ Wx7WWwDMS7"" posts a big blind of 12",2020-09-26T02:05:22.737Z,160108592273807
"""Aiden @ 9E_m9T7j79"" posts a small blind of 4",2020-09-26T02:05:22.737Z,160108592273806
"Your hand is 3♦, 7♣",2020-09-26T02:05:22.737Z,160108592273804
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (253) | #5 ""Katelyn @ n8SGnipovE"" (636) | #6 ""Aiden @ 9E_m9T7j79"" (837) | #7 ""Speedy @ Wx7WWwDMS7"" (674)",2020-09-26T02:05:22.737Z,160108592273801
"-- starting hand #47  (No Limit Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-09-26T02:05:22.737Z,160108592273800
"Undealt cards: Q♦, 4♣, 8♦ [K♦, 3♥]",2020-09-26T02:05:18.281Z,160108591828200
"-- ending hand #46 --",2020-09-26T02:05:16.804Z,160108591680502
"""Tristan @ 5N06FS8FIV"" collected 36 from pot",2020-09-26T02:05:16.804Z,160108591680501
"Uncalled bet of 36 returned to ""Tristan @ 5N06FS8FIV""",2020-09-26T02:05:16.804Z,160108591680500
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:05:15.998Z,160108591599900
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T02:05:13.213Z,160108591321400
"""Tristan @ 5N06FS8FIV"" bets 36",2020-09-26T02:05:11.202Z,160108591120300
"""Aiden @ 9E_m9T7j79"" checks",2020-09-26T02:05:01.122Z,160108590112300
"""Katelyn @ n8SGnipovE"" checks",2020-09-26T02:04:58.175Z,160108589817600
"flop:  [Q♦, 4♣, 8♦]",2020-09-26T02:04:44.381Z,160108588438200
"""Aiden @ 9E_m9T7j79"" checks",2020-09-26T02:04:43.571Z,160108588357200
"""Katelyn @ n8SGnipovE"" calls 12",2020-09-26T02:04:41.883Z,160108588188400
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T02:04:39.429Z,160108587943000
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T02:04:38.601Z,160108587860200
"""Aiden @ 9E_m9T7j79"" posts a big blind of 12",2020-09-26T02:04:37.081Z,160108587708207
"""Katelyn @ n8SGnipovE"" posts a small blind of 4",2020-09-26T02:04:37.081Z,160108587708206
"Your hand is 9♥, 6♣",2020-09-26T02:04:37.081Z,160108587708204
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (229) | #5 ""Katelyn @ n8SGnipovE"" (648) | #6 ""Aiden @ 9E_m9T7j79"" (849) | #7 ""Speedy @ Wx7WWwDMS7"" (674)",2020-09-26T02:04:37.081Z,160108587708201
"-- starting hand #46  (No Limit Texas Hold'em) (dealer: ""Tristan @ 5N06FS8FIV"") --",2020-09-26T02:04:37.081Z,160108587708200
"""Katelyn @ n8SGnipovE"" shows a 3♥, 4♣.",2020-09-26T02:04:34.913Z,160108587491400
"""Speedy @ Wx7WWwDMS7"" shows a 7♥, A♠.",2020-09-26T02:04:33.450Z,160108587345100
"-- ending hand #45 --",2020-09-26T02:04:32.771Z,160108587277102
"""Speedy @ Wx7WWwDMS7"" collected 36 from pot",2020-09-26T02:04:32.771Z,160108587277101
"Uncalled bet of 12 returned to ""Speedy @ Wx7WWwDMS7""",2020-09-26T02:04:32.771Z,160108587277100
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T02:04:31.961Z,160108587196200
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T02:04:30.035Z,160108587003600
"""Speedy @ Wx7WWwDMS7"" bets 12",2020-09-26T02:04:29.216Z,160108586921700
"""Katelyn @ n8SGnipovE"" checks",2020-09-26T02:04:28.062Z,160108586806300
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T02:04:23.901Z,160108586390200
"river: J♠, 2♠, K♥, 8♣ [7♣]",2020-09-26T02:04:22.394Z,160108586239700
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T02:04:21.586Z,160108586158700
"""Katelyn @ n8SGnipovE"" checks",2020-09-26T02:04:20.379Z,160108586038000
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T02:04:17.753Z,160108585775400
"turn: J♠, 2♠, K♥ [8♣]",2020-09-26T02:04:15.784Z,160108585578500
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T02:04:14.975Z,160108585497900
"""Katelyn @ n8SGnipovE"" checks",2020-09-26T02:04:13.796Z,160108585379700
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T02:04:10.725Z,160108585072500
"flop:  [J♠, 2♠, K♥]",2020-09-26T02:04:07.293Z,160108584729400
"""Katelyn @ n8SGnipovE"" checks",2020-09-26T02:04:06.483Z,160108584648400
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T02:04:05.510Z,160108584551100
"""Speedy @ Wx7WWwDMS7"" calls 12",2020-09-26T02:04:04.690Z,160108584469100
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:04:02.718Z,160108584271900
"""Katelyn @ n8SGnipovE"" posts a big blind of 12",2020-09-26T02:03:59.300Z,160108583930107
"""Tristan @ 5N06FS8FIV"" posts a small blind of 4",2020-09-26T02:03:59.300Z,160108583930106
"Your hand is 5♠, 6♣",2020-09-26T02:03:59.300Z,160108583930104
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (241) | #5 ""Katelyn @ n8SGnipovE"" (660) | #6 ""Aiden @ 9E_m9T7j79"" (849) | #7 ""Speedy @ Wx7WWwDMS7"" (650)",2020-09-26T02:03:59.300Z,160108583930101
"-- starting hand #45  (No Limit Texas Hold'em) (dealer: ""Speedy @ Wx7WWwDMS7"") --",2020-09-26T02:03:59.300Z,160108583930100
"""Tristan @ 5N06FS8FIV"" shows a A♥, 10♦.",2020-09-26T02:03:55.079Z,160108583507900
"""Katelyn @ n8SGnipovE"" shows a 2♦, 9♥.",2020-09-26T02:03:54.478Z,160108583447900
"-- ending hand #44 --",2020-09-26T02:03:51.755Z,160108583175702
"""Speedy @ Wx7WWwDMS7"" collected 72 from pot with Full House, 8's over 6's (combination: 8♣, 8♥, 8♠, 6♣, 6♥)",2020-09-26T02:03:51.755Z,160108583175701
"""Speedy @ Wx7WWwDMS7"" shows a 6♣, Q♣.",2020-09-26T02:03:51.755Z,160108583175700
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T02:03:50.947Z,160108583094800
"""Speedy @ Wx7WWwDMS7"" bets 12",2020-09-26T02:03:49.808Z,160108582980900
"river: 8♣, 8♥, 9♦, 6♥ [8♠]",2020-09-26T02:03:45.958Z,160108582596200
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T02:03:45.151Z,160108582515200
"""Speedy @ Wx7WWwDMS7"" bets 12",2020-09-26T02:03:42.704Z,160108582270500
"turn: 8♣, 8♥, 9♦ [6♥]",2020-09-26T02:03:38.673Z,160108581867900
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T02:03:37.866Z,160108581786700
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T02:03:37.045Z,160108581704600
"flop:  [8♣, 8♥, 9♦]",2020-09-26T02:03:34.204Z,160108581420500
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T02:03:33.398Z,160108581339900
"""Speedy @ Wx7WWwDMS7"" calls 12",2020-09-26T02:03:32.576Z,160108581257700
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:03:30.102Z,160108581010200
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T02:03:29.262Z,160108580926300
"""Tristan @ 5N06FS8FIV"" posts a big blind of 12",2020-09-26T02:03:25.940Z,160108580594207
"""Speedy @ Wx7WWwDMS7"" posts a small blind of 4",2020-09-26T02:03:25.940Z,160108580594206
"Your hand is 7♠, 3♣",2020-09-26T02:03:25.940Z,160108580594204
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (277) | #5 ""Katelyn @ n8SGnipovE"" (660) | #6 ""Aiden @ 9E_m9T7j79"" (849) | #7 ""Speedy @ Wx7WWwDMS7"" (614)",2020-09-26T02:03:25.940Z,160108580594201
"-- starting hand #44  (No Limit Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-09-26T02:03:25.940Z,160108580594200
"""Katelyn @ n8SGnipovE"" shows a 8♠, A♣.",2020-09-26T02:03:24.027Z,160108580402800
"-- ending hand #43 --",2020-09-26T02:03:22.316Z,160108580231702
"""Katelyn @ n8SGnipovE"" collected 160 from pot",2020-09-26T02:03:22.316Z,160108580231701
"Uncalled bet of 500 returned to ""Katelyn @ n8SGnipovE""",2020-09-26T02:03:22.316Z,160108580231700
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T02:03:21.509Z,160108580151000
"""Katelyn @ n8SGnipovE"" bets 500 and go all in",2020-09-26T02:03:19.953Z,160108579995400
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T02:03:16.491Z,160108579649200
"river: 3♦, J♣, 8♣, Q♠ [8♦]",2020-09-26T02:03:07.717Z,160108578772000
"""Speedy @ Wx7WWwDMS7"" calls 40",2020-09-26T02:03:06.912Z,160108578691300
"""Katelyn @ n8SGnipovE"" bets 40",2020-09-26T02:03:00.928Z,160108578092900
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T02:02:56.326Z,160108577632700
"turn: 3♦, J♣, 8♣ [Q♠]",2020-09-26T02:02:51.500Z,160108577150400
"""Katelyn @ n8SGnipovE"" calls 20",2020-09-26T02:02:50.694Z,160108577069500
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T02:02:49.345Z,160108576934600
"""Speedy @ Wx7WWwDMS7"" bets 20",2020-09-26T02:02:48.517Z,160108576851900
"flop:  [3♦, J♣, 8♣]",2020-09-26T02:02:42.460Z,160108576246200
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T02:02:41.653Z,160108576165300
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:02:39.137Z,160108575913800
"""Katelyn @ n8SGnipovE"" calls 12",2020-09-26T02:02:37.009Z,160108575701000
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T02:02:35.756Z,160108575575600
"""Speedy @ Wx7WWwDMS7"" posts a big blind of 12",2020-09-26T02:02:33.934Z,160108575393607
"""Aiden @ 9E_m9T7j79"" posts a small blind of 4",2020-09-26T02:02:33.934Z,160108575393606
"Your hand is 5♦, 7♣",2020-09-26T02:02:33.934Z,160108575393604
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (289) | #5 ""Katelyn @ n8SGnipovE"" (572) | #6 ""Aiden @ 9E_m9T7j79"" (853) | #7 ""Speedy @ Wx7WWwDMS7"" (686)",2020-09-26T02:02:33.934Z,160108575393601
"-- starting hand #43  (No Limit Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-09-26T02:02:33.934Z,160108575393600
"""Speedy @ Wx7WWwDMS7"" shows a J♠, A♠.",2020-09-26T02:02:32.027Z,160108575202800
"""Tristan @ 5N06FS8FIV"" shows a A♥, 2♥.",2020-09-26T02:02:28.108Z,160108574810900
"-- ending hand #42 --",2020-09-26T02:02:26.631Z,160108574663202
"""Tristan @ 5N06FS8FIV"" collected 48 from pot",2020-09-26T02:02:26.631Z,160108574663201
"Uncalled bet of 48 returned to ""Tristan @ 5N06FS8FIV""",2020-09-26T02:02:26.631Z,160108574663200
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T02:02:25.821Z,160108574582200
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:02:24.994Z,160108574499500
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T02:02:22.349Z,160108574235000
"""Tristan @ 5N06FS8FIV"" bets 48",2020-09-26T02:02:18.918Z,160108573891800
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T02:02:16.293Z,160108573629400
"""Aiden @ 9E_m9T7j79"" checks",2020-09-26T02:02:14.032Z,160108573403300
"""Katelyn @ n8SGnipovE"" checks",2020-09-26T02:02:09.466Z,160108572946700
"flop:  [K♥, 3♣, K♣]",2020-09-26T02:01:59.066Z,160108571907200
"""Aiden @ 9E_m9T7j79"" checks",2020-09-26T02:01:58.252Z,160108571825300
"""Katelyn @ n8SGnipovE"" calls 12",2020-09-26T02:01:54.834Z,160108571483500
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T02:01:44.088Z,160108570408900
"""Speedy @ Wx7WWwDMS7"" calls 12",2020-09-26T02:01:43.266Z,160108570326700
"""Aiden @ 9E_m9T7j79"" posts a big blind of 12",2020-09-26T02:01:39.017Z,160108569902007
"""Katelyn @ n8SGnipovE"" posts a small blind of 4",2020-09-26T02:01:39.017Z,160108569902006
"Your hand is 5♦, Q♦",2020-09-26T02:01:39.017Z,160108569902004
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (253) | #5 ""Katelyn @ n8SGnipovE"" (584) | #6 ""Aiden @ 9E_m9T7j79"" (865) | #7 ""Speedy @ Wx7WWwDMS7"" (698)",2020-09-26T02:01:39.017Z,160108569902001
"-- starting hand #42  (No Limit Texas Hold'em) (dealer: ""Tristan @ 5N06FS8FIV"") --",2020-09-26T02:01:39.017Z,160108569902000
"""Speedy @ Wx7WWwDMS7"" shows a 8♠, 6♠.",2020-09-26T02:01:37.297Z,160108569729800
"-- ending hand #41 --",2020-09-26T02:01:32.383Z,160108569238402
"""Katelyn @ n8SGnipovE"" collected 108 from pot",2020-09-26T02:01:32.383Z,160108569238401
"Uncalled bet of 76 returned to ""Katelyn @ n8SGnipovE""",2020-09-26T02:01:32.383Z,160108569238400
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T02:01:31.576Z,160108569157700
"""Katelyn @ n8SGnipovE"" bets 76",2020-09-26T02:01:28.439Z,160108568844000
"flop:  [Q♥, 2♠, 9♦]",2020-09-26T02:01:21.263Z,160108568126400
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T02:01:20.454Z,160108568045500
"""Speedy @ Wx7WWwDMS7"" calls 48",2020-09-26T02:01:17.824Z,160108567782500
"""Katelyn @ n8SGnipovE"" raises to 48",2020-09-26T02:01:12.544Z,160108567254500
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T02:01:08.045Z,160108566804600
"""Speedy @ Wx7WWwDMS7"" calls 12",2020-09-26T02:01:06.394Z,160108566639500
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:01:05.557Z,160108566555800
"""Katelyn @ n8SGnipovE"" posts a big blind of 12",2020-09-26T02:01:01.094Z,160108566109807
"""Tristan @ 5N06FS8FIV"" posts a small blind of 4",2020-09-26T02:01:01.094Z,160108566109806
"Your hand is 7♠, 3♣",2020-09-26T02:01:01.094Z,160108566109804
"Player stacks: #3 ""Tristan @ 5N06FS8FIV"" (265) | #5 ""Katelyn @ n8SGnipovE"" (524) | #6 ""Aiden @ 9E_m9T7j79"" (865) | #7 ""Speedy @ Wx7WWwDMS7"" (746)",2020-09-26T02:01:01.094Z,160108566109801
"-- starting hand #41  (No Limit Texas Hold'em) (dealer: ""Speedy @ Wx7WWwDMS7"") --",2020-09-26T02:01:01.094Z,160108566109800
"-- ending hand #40 --",2020-09-26T02:00:55.184Z,160108565518502
"""Katelyn @ n8SGnipovE"" collected 36 from pot",2020-09-26T02:00:55.184Z,160108565518501
"Uncalled bet of 88 returned to ""Katelyn @ n8SGnipovE""",2020-09-26T02:00:55.184Z,160108565518500
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T02:00:54.378Z,160108565437900
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T02:00:51.159Z,160108565116000
"""Katelyn @ n8SGnipovE"" bets 88",2020-09-26T02:00:40.973Z,160108564097400
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T02:00:36.481Z,160108563648200
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T02:00:35.598Z,160108563559900
"flop:  [3♦, J♣, A♦]",2020-09-26T02:00:31.886Z,160108563188700
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T02:00:31.079Z,160108563107900
"""Speedy @ Wx7WWwDMS7"" calls 12",2020-09-26T02:00:29.401Z,160108562940100
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T02:00:27.424Z,160108562742500
"""Katelyn @ n8SGnipovE"" calls 12",2020-09-26T02:00:24.508Z,160108562450900
